Passenger 1 ID,Passenger 2 ID,Number of Flights Together,From,To
3536,3571,7,2017-01-15 00:00:00,2017-04-09 00:00:00
1484,1696,7,2017-02-02 00:00:00,2017-03-03 00:00:00
1056,368,7,2017-01-03 00:00:00,2017-01-29 00:00:00
4399,975,7,2017-02-07 00:00:00,2017-03-13 00:00:00
1808,1865,7,2017-01-08 00:00:00,2017-03-13 00:00:00
4057,4046,7,2017-01-20 00:00:00,2017-03-21 00:00:00
724,1023,7,2017-01-02 00:00:00,2017-01-31 00:00:00
3157,624,7,2017-01-13 00:00:00,2017-03-24 00:00:00
4013,4353,7,2017-01-31 00:00:00,2017-03-10 00:00:00
4080,1666,7,2017-02-07 00:00:00,2017-03-14 00:00:00
1337,930,7,2017-01-25 00:00:00,2017-03-10 00:00:00
5074,5073,7,2017-02-12 00:00:00,2017-04-21 00:00:00
2268,2264,7,2017-01-09 00:00:00,2017-04-10 00:00:00
4353,4059,7,2017-01-31 00:00:00,2017-03-10 00:00:00
4044,4052,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2478,2460,7,2017-01-09 00:00:00,2017-04-16 00:00:00
4013,4011,7,2017-01-20 00:00:00,2017-03-03 00:00:00
354,324,7,2017-01-01 00:00:00,2017-02-19 00:00:00
750,795,7,2017-01-02 00:00:00,2017-02-19 00:00:00
2993,950,7,2017-01-25 00:00:00,2017-04-25 00:00:00
4593,4523,7,2017-01-29 00:00:00,2017-03-20 00:00:00
1943,1982,7,2017-01-08 00:00:00,2017-04-10 00:00:00
2911,2905,7,2017-01-10 00:00:00,2017-03-19 00:00:00
2783,2867,7,2017-01-10 00:00:00,2017-03-13 00:00:00
4339,1464,7,2017-02-07 00:00:00,2017-03-14 00:00:00
2101,1774,7,2017-02-26 00:00:00,2017-04-29 00:00:00
4353,4052,7,2017-01-31 00:00:00,2017-03-10 00:00:00
778,727,7,2017-01-02 00:00:00,2017-02-22 00:00:00
2427,2458,7,2017-01-09 00:00:00,2017-02-23 00:00:00
2728,2781,7,2017-01-10 00:00:00,2017-03-14 00:00:00
2212,2295,7,2017-01-09 00:00:00,2017-02-26 00:00:00
2941,930,7,2017-01-25 00:00:00,2017-03-03 00:00:00
4016,4009,7,2017-01-20 00:00:00,2017-03-03 00:00:00
4321,4046,7,2017-01-31 00:00:00,2017-04-12 00:00:00
859,805,7,2017-01-02 00:00:00,2017-03-28 00:00:00
130,126,7,2017-01-01 00:00:00,2017-02-23 00:00:00
477,2734,7,2017-02-02 00:00:00,2017-04-25 00:00:00
5798,5769,7,2017-02-24 00:00:00,2017-04-25 00:00:00
5720,5761,7,2017-02-24 00:00:00,2017-04-25 00:00:00
4042,928,7,2017-02-07 00:00:00,2017-03-13 00:00:00
4373,4059,7,2017-01-31 00:00:00,2017-03-10 00:00:00
752,3493,7,2017-01-17 00:00:00,2017-03-25 00:00:00
4339,1696,7,2017-02-07 00:00:00,2017-03-14 00:00:00
1252,1012,7,2017-01-05 00:00:00,2017-04-13 00:00:00
1031,1013,7,2017-01-02 00:00:00,2017-02-19 00:00:00
1482,915,7,2017-02-04 00:00:00,2017-03-10 00:00:00
716,1023,7,2017-01-02 00:00:00,2017-01-31 00:00:00
1347,3509,7,2017-02-13 00:00:00,2017-04-17 00:00:00
2717,4388,7,2017-02-07 00:00:00,2017-03-13 00:00:00
4080,1696,7,2017-02-07 00:00:00,2017-03-14 00:00:00
2197,2199,7,2017-01-09 00:00:00,2017-04-08 00:00:00
1347,2279,7,2017-02-13 00:00:00,2017-04-17 00:00:00
740,1023,7,2017-01-02 00:00:00,2017-01-31 00:00:00
822,805,7,2017-01-02 00:00:00,2017-03-28 00:00:00
650,3123,7,2017-01-13 00:00:00,2017-03-09 00:00:00
3120,2734,7,2017-02-02 00:00:00,2017-04-25 00:00:00
2212,2935,7,2017-02-13 00:00:00,2017-04-21 00:00:00
758,712,7,2017-01-02 00:00:00,2017-02-19 00:00:00
205,255,7,2017-01-01 00:00:00,2017-02-03 00:00:00
4903,4656,7,2017-02-27 00:00:00,2017-03-20 00:00:00
2600,2554,7,2017-01-10 00:00:00,2017-02-17 00:00:00
1001,763,7,2017-01-02 00:00:00,2017-01-31 00:00:00
4399,4364,7,2017-01-24 00:00:00,2017-03-03 00:00:00
1269,1014,7,2017-01-05 00:00:00,2017-02-11 00:00:00
293,215,7,2017-01-01 00:00:00,2017-02-03 00:00:00
4399,4373,7,2017-01-24 00:00:00,2017-03-10 00:00:00
4364,4316,7,2017-01-24 00:00:00,2017-03-03 00:00:00
5771,5720,7,2017-02-24 00:00:00,2017-04-25 00:00:00
2941,915,7,2017-01-25 00:00:00,2017-03-03 00:00:00
4020,4010,7,2017-01-20 00:00:00,2017-03-21 00:00:00
2573,2554,7,2017-01-10 00:00:00,2017-02-17 00:00:00
2759,4388,7,2017-02-07 00:00:00,2017-03-13 00:00:00
366,1023,7,2017-01-03 00:00:00,2017-01-29 00:00:00
859,894,7,2017-01-02 00:00:00,2017-03-28 00:00:00
1616,2760,7,2017-02-02 00:00:00,2017-04-15 00:00:00
4407,3548,7,2017-02-10 00:00:00,2017-04-26 00:00:00
4671,4665,7,2017-02-02 00:00:00,2017-03-14 00:00:00
5978,5922,7,2017-03-05 00:00:00,2017-04-16 00:00:00
2717,1482,7,2017-02-02 00:00:00,2017-03-10 00:00:00
2867,1818,7,2017-02-02 00:00:00,2017-03-13 00:00:00
2223,2279,7,2017-01-09 00:00:00,2017-02-26 00:00:00
3578,3536,7,2017-01-15 00:00:00,2017-04-09 00:00:00
4957,4972,7,2017-02-09 00:00:00,2017-04-26 00:00:00
2759,4053,7,2017-02-07 00:00:00,2017-03-13 00:00:00
2975,2937,7,2017-01-10 00:00:00,2017-04-29 00:00:00
4042,4052,7,2017-01-20 00:00:00,2017-03-10 00:00:00
205,293,7,2017-01-01 00:00:00,2017-02-03 00:00:00
2573,3104,7,2017-01-21 00:00:00,2017-02-17 00:00:00
2075,53,7,2017-01-10 00:00:00,2017-04-23 00:00:00
4353,4364,7,2017-01-24 00:00:00,2017-03-03 00:00:00
3920,4609,7,2017-02-28 00:00:00,2017-04-22 00:00:00
1288,2754,7,2017-01-10 00:00:00,2017-04-01 00:00:00
4399,4353,7,2017-01-24 00:00:00,2017-03-10 00:00:00
1095,374,7,2017-01-03 00:00:00,2017-01-29 00:00:00
5724,5706,7,2017-02-24 00:00:00,2017-04-25 00:00:00
4399,1337,7,2017-02-07 00:00:00,2017-03-13 00:00:00
2600,3104,7,2017-01-21 00:00:00,2017-02-17 00:00:00
4316,407,7,2017-02-07 00:00:00,2017-03-13 00:00:00
724,1095,7,2017-01-02 00:00:00,2017-01-31 00:00:00
2441,2405,7,2017-01-09 00:00:00,2017-02-26 00:00:00
2941,4011,7,2017-02-07 00:00:00,2017-03-14 00:00:00
2496,2484,7,2017-01-09 00:00:00,2017-04-13 00:00:00
1865,4969,7,2017-02-27 00:00:00,2017-04-25 00:00:00
4084,4092,7,2017-01-20 00:00:00,2017-04-14 00:00:00
1025,381,7,2017-01-03 00:00:00,2017-04-29 00:00:00
4248,4217,7,2017-01-22 00:00:00,2017-04-23 00:00:00
2035,2088,7,2017-01-09 00:00:00,2017-04-29 00:00:00
2783,1314,7,2017-02-04 00:00:00,2017-03-10 00:00:00
2717,1818,7,2017-02-02 00:00:00,2017-03-13 00:00:00
2443,2497,7,2017-01-09 00:00:00,2017-04-17 00:00:00
5944,2786,7,2017-03-10 00:00:00,2017-04-24 00:00:00
833,888,7,2017-01-02 00:00:00,2017-04-21 00:00:00
1692,3940,7,2017-01-26 00:00:00,2017-03-20 00:00:00
4080,4053,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2783,1484,7,2017-02-02 00:00:00,2017-03-13 00:00:00
255,266,7,2017-01-01 00:00:00,2017-02-10 00:00:00
5798,5761,7,2017-02-24 00:00:00,2017-04-25 00:00:00
3858,4522,7,2017-02-02 00:00:00,2017-04-10 00:00:00
248,293,7,2017-01-01 00:00:00,2017-02-28 00:00:00
2905,2743,7,2017-01-10 00:00:00,2017-04-27 00:00:00
2407,2458,7,2017-01-09 00:00:00,2017-02-23 00:00:00
355,392,7,2017-01-01 00:00:00,2017-02-26 00:00:00
5429,5404,7,2017-02-17 00:00:00,2017-04-22 00:00:00
2425,2469,7,2017-01-09 00:00:00,2017-04-16 00:00:00
3603,3698,7,2017-01-15 00:00:00,2017-04-05 00:00:00
5319,5333,7,2017-02-13 00:00:00,2017-04-10 00:00:00
5436,5499,7,2017-02-17 00:00:00,2017-04-12 00:00:00
364,701,7,2017-01-03 00:00:00,2017-01-31 00:00:00
299,215,7,2017-01-01 00:00:00,2017-02-03 00:00:00
3937,4903,7,2017-02-28 00:00:00,2017-04-05 00:00:00
4399,2511,7,2017-02-07 00:00:00,2017-03-13 00:00:00
4395,4373,7,2017-01-24 00:00:00,2017-03-10 00:00:00
4083,1696,7,2017-02-07 00:00:00,2017-03-14 00:00:00
4399,2867,7,2017-02-07 00:00:00,2017-03-13 00:00:00
4990,4674,7,2017-02-27 00:00:00,2017-04-25 00:00:00
3162,3104,7,2017-01-11 00:00:00,2017-02-10 00:00:00
792,761,7,2017-01-02 00:00:00,2017-02-19 00:00:00
876,888,7,2017-01-02 00:00:00,2017-04-29 00:00:00
2429,2404,7,2017-01-09 00:00:00,2017-04-10 00:00:00
1082,2769,7,2017-02-02 00:00:00,2017-03-26 00:00:00
4628,4656,7,2017-02-02 00:00:00,2017-03-13 00:00:00
4059,4053,7,2017-01-20 00:00:00,2017-03-10 00:00:00
4682,4674,7,2017-02-02 00:00:00,2017-03-13 00:00:00
4016,4316,7,2017-01-28 00:00:00,2017-03-10 00:00:00
5456,5468,7,2017-02-17 00:00:00,2017-04-02 00:00:00
5448,5426,7,2017-02-17 00:00:00,2017-04-12 00:00:00
1369,975,7,2017-01-25 00:00:00,2017-04-22 00:00:00
309,731,7,2017-01-03 00:00:00,2017-03-06 00:00:00
3603,3679,7,2017-01-15 00:00:00,2017-04-05 00:00:00
2789,4364,7,2017-02-07 00:00:00,2017-03-14 00:00:00
603,679,7,2017-01-02 00:00:00,2017-04-13 00:00:00
1034,1272,7,2017-01-04 00:00:00,2017-03-31 00:00:00
4066,4042,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2655,1598,7,2017-01-13 00:00:00,2017-02-28 00:00:00
3545,3512,7,2017-01-15 00:00:00,2017-04-17 00:00:00
4399,2717,7,2017-02-07 00:00:00,2017-03-13 00:00:00
774,727,7,2017-01-02 00:00:00,2017-02-22 00:00:00
2486,2446,7,2017-01-09 00:00:00,2017-04-08 00:00:00
677,605,7,2017-01-02 00:00:00,2017-04-21 00:00:00
4011,4017,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2498,2458,7,2017-01-09 00:00:00,2017-02-23 00:00:00
701,1023,7,2017-01-02 00:00:00,2017-01-31 00:00:00
1598,1576,7,2017-01-07 00:00:00,2017-02-11 00:00:00
1396,989,7,2017-01-25 00:00:00,2017-04-18 00:00:00
378,381,7,2017-01-01 00:00:00,2017-02-19 00:00:00
2281,2268,7,2017-01-09 00:00:00,2017-04-10 00:00:00
2570,2573,7,2017-01-10 00:00:00,2017-02-11 00:00:00
4053,4017,7,2017-01-20 00:00:00,2017-03-10 00:00:00
2407,2498,7,2017-01-09 00:00:00,2017-02-23 00:00:00
5720,5734,7,2017-02-24 00:00:00,2017-04-25 00:00:00
4542,4554,7,2017-01-29 00:00:00,2017-04-13 00:00:00
1314,2941,7,2017-01-25 00:00:00,2017-03-03 00:00:00
2939,1314,7,2017-01-25 00:00:00,2017-03-10 00:00:00
2568,2510,7,2017-01-10 00:00:00,2017-03-17 00:00:00
2325,2910,7,2017-01-10 00:00:00,2017-04-22 00:00:00
2939,915,7,2017-01-25 00:00:00,2017-03-10 00:00:00
5498,1484,7,2017-02-22 00:00:00,2017-04-26 00:00:00
4364,1666,7,2017-02-07 00:00:00,2017-03-14 00:00:00
2325,2437,7,2017-01-09 00:00:00,2017-04-16 00:00:00
4395,975,7,2017-02-07 00:00:00,2017-03-13 00:00:00
2959,930,7,2017-01-25 00:00:00,2017-03-10 00:00:00
3019,3039,7,2017-01-10 00:00:00,2017-02-27 00:00:00
2867,1666,7,2017-02-02 00:00:00,2017-03-03 00:00:00
1617,1598,7,2017-01-07 00:00:00,2017-04-13 00:00:00
2789,4011,7,2017-02-07 00:00:00,2017-03-14 00:00:00
4969,1884,7,2017-02-27 00:00:00,2017-04-25 00:00:00
205,3180,7,2017-01-13 00:00:00,2017-02-27 00:00:00
5460,5450,7,2017-02-17 00:00:00,2017-04-12 00:00:00
328,354,7,2017-01-01 00:00:00,2017-02-19 00:00:00
264,230,7,2017-01-01 00:00:00,2017-02-14 00:00:00
334,392,7,2017-01-01 00:00:00,2017-02-26 00:00:00
795,773,7,2017-01-02 00:00:00,2017-04-28 00:00:00
1994,1943,7,2017-01-08 00:00:00,2017-04-10 00:00:00
4399,4339,7,2017-01-24 00:00:00,2017-03-03 00:00:00
2595,2528,7,2017-01-10 00:00:00,2017-03-30 00:00:00
930,1818,7,2017-02-04 00:00:00,2017-03-10 00:00:00
928,4316,7,2017-02-07 00:00:00,2017-03-13 00:00:00
1252,494,7,2017-02-10 00:00:00,2017-04-29 00:00:00
760,1095,7,2017-01-02 00:00:00,2017-01-31 00:00:00
760,1053,7,2017-01-02 00:00:00,2017-01-31 00:00:00
2199,2175,7,2017-01-09 00:00:00,2017-04-08 00:00:00
1026,1035,7,2017-01-02 00:00:00,2017-02-19 00:00:00
5761,5769,7,2017-02-24 00:00:00,2017-04-25 00:00:00
684,3123,7,2017-01-13 00:00:00,2017-03-09 00:00:00
4682,4690,7,2017-02-02 00:00:00,2017-03-13 00:00:00
4435,2231,7,2017-02-27 00:00:00,2017-04-29 00:00:00
3421,3477,7,2017-01-13 00:00:00,2017-04-12 00:00:00
773,758,7,2017-01-02 00:00:00,2017-02-19 00:00:00
5744,5769,7,2017-02-24 00:00:00,2017-04-25 00:00:00
5432,5414,7,2017-02-17 00:00:00,2017-04-12 00:00:00
1484,4316,7,2017-02-07 00:00:00,2017-03-13 00:00:00
761,797,7,2017-01-02 00:00:00,2017-02-19 00:00:00
2912,2988,7,2017-01-10 00:00:00,2017-03-19 00:00:00
5788,5761,7,2017-02-24 00:00:00,2017-04-25 00:00:00
438,1619,7,2017-01-21 00:00:00,2017-04-25 00:00:00
1034,2760,7,2017-02-02 00:00:00,2017-04-15 00:00:00
266,3104,7,2017-01-13 00:00:00,2017-02-11 00:00:00
701,1095,7,2017-01-02 00:00:00,2017-01-31 00:00:00
331,1298,7,2017-01-04 00:00:00,2017-02-17 00:00:00
2717,1696,7,2017-01-10 00:00:00,2017-03-03 00:00:00
1043,308,7,2017-01-03 00:00:00,2017-02-27 00:00:00
3173,4441,7,2017-02-12 00:00:00,2017-04-14 00:00:00
1332,2988,7,2017-01-25 00:00:00,2017-04-21 00:00:00
4339,4388,7,2017-01-24 00:00:00,2017-03-03 00:00:00
7575,7543,7,2017-03-17 00:00:00,2017-04-29 00:00:00
4309,4017,7,2017-01-31 00:00:00,2017-03-10 00:00:00
3911,3967,7,2017-01-19 00:00:00,2017-03-31 00:00:00
2178,2153,7,2017-01-09 00:00:00,2017-04-09 00:00:00
4388,4373,7,2017-01-24 00:00:00,2017-03-10 00:00:00
2909,2700,7,2017-01-10 00:00:00,2017-04-16 00:00:00
5720,5788,7,2017-02-24 00:00:00,2017-04-25 00:00:00
1025,1035,7,2017-01-02 00:00:00,2017-02-19 00:00:00
1464,4083,7,2017-02-07 00:00:00,2017-03-14 00:00:00
706,730,7,2017-01-02 00:00:00,2017-02-26 00:00:00
5771,5798,7,2017-02-24 00:00:00,2017-04-25 00:00:00
344,380,7,2017-01-01 00:00:00,2017-04-24 00:00:00
3367,3380,7,2017-01-13 00:00:00,2017-04-12 00:00:00
5719,5733,7,2017-02-24 00:00:00,2017-04-28 00:00:00
1993,1905,7,2017-01-08 00:00:00,2017-04-09 00:00:00
53,2062,7,2017-01-10 00:00:00,2017-04-23 00:00:00
2406,2404,7,2017-01-09 00:00:00,2017-04-10 00:00:00
1818,915,7,2017-02-04 00:00:00,2017-03-10 00:00:00
4614,4607,7,2017-02-02 00:00:00,2017-03-13 00:00:00
1482,1696,7,2017-02-02 00:00:00,2017-03-03 00:00:00
4309,4316,7,2017-01-24 00:00:00,2017-03-10 00:00:00
1073,1002,7,2017-01-02 00:00:00,2017-02-23 00:00:00
1371,930,7,2017-01-25 00:00:00,2017-03-10 00:00:00
2867,4395,7,2017-02-07 00:00:00,2017-03-13 00:00:00
768,709,7,2017-01-02 00:00:00,2017-02-26 00:00:00
899,839,7,2017-01-02 00:00:00,2017-04-05 00:00:00
719,727,7,2017-01-02 00:00:00,2017-02-22 00:00:00
1482,407,7,2017-02-02 00:00:00,2017-03-10 00:00:00
2531,2567,7,2017-01-10 00:00:00,2017-02-11 00:00:00
2789,4083,7,2017-02-07 00:00:00,2017-03-14 00:00:00
2969,4053,7,2017-02-07 00:00:00,2017-03-13 00:00:00
1608,1034,7,2017-01-21 00:00:00,2017-03-31 00:00:00
2600,2567,7,2017-01-10 00:00:00,2017-02-11 00:00:00
5977,5966,7,2017-03-05 00:00:00,2017-04-25 00:00:00
6027,5420,7,2017-03-10 00:00:00,2017-04-28 00:00:00
255,248,7,2017-01-01 00:00:00,2017-02-03 00:00:00
2406,2429,7,2017-01-09 00:00:00,2017-04-10 00:00:00
805,894,7,2017-01-02 00:00:00,2017-03-28 00:00:00
2288,2264,7,2017-01-09 00:00:00,2017-04-10 00:00:00
3642,3676,7,2017-01-15 00:00:00,2017-04-16 00:00:00
4011,4059,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2268,2288,7,2017-01-09 00:00:00,2017-04-10 00:00:00
4316,975,7,2017-02-07 00:00:00,2017-03-13 00:00:00
751,368,7,2017-01-03 00:00:00,2017-01-31 00:00:00
2460,2464,7,2017-01-09 00:00:00,2017-04-16 00:00:00
709,730,7,2017-01-02 00:00:00,2017-02-26 00:00:00
5092,5076,7,2017-02-12 00:00:00,2017-04-23 00:00:00
5421,5419,7,2017-02-17 00:00:00,2017-04-13 00:00:00
5484,5468,7,2017-02-17 00:00:00,2017-04-02 00:00:00
2325,2901,7,2017-01-10 00:00:00,2017-04-22 00:00:00
762,764,7,2017-01-02 00:00:00,2017-02-19 00:00:00
2492,2447,7,2017-01-09 00:00:00,2017-04-08 00:00:00
2699,1014,7,2017-01-13 00:00:00,2017-02-17 00:00:00
4013,4066,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2717,4025,7,2017-02-07 00:00:00,2017-03-13 00:00:00
5466,5435,7,2017-02-17 00:00:00,2017-04-05 00:00:00
772,1053,7,2017-01-02 00:00:00,2017-01-31 00:00:00
4248,4223,7,2017-01-22 00:00:00,2017-04-23 00:00:00
768,730,7,2017-01-02 00:00:00,2017-02-26 00:00:00
751,1095,7,2017-01-02 00:00:00,2017-01-31 00:00:00
3148,2182,7,2017-01-15 00:00:00,2017-04-23 00:00:00
2674,1576,7,2017-01-13 00:00:00,2017-02-17 00:00:00
2786,2725,7,2017-01-10 00:00:00,2017-04-14 00:00:00
727,739,7,2017-01-02 00:00:00,2017-03-04 00:00:00
4309,4016,7,2017-01-31 00:00:00,2017-03-10 00:00:00
758,716,7,2017-01-02 00:00:00,2017-04-12 00:00:00
750,712,7,2017-01-02 00:00:00,2017-02-19 00:00:00
2576,2545,7,2017-01-10 00:00:00,2017-03-10 00:00:00
364,1056,7,2017-01-03 00:00:00,2017-01-29 00:00:00
684,606,7,2017-01-02 00:00:00,2017-02-03 00:00:00
2789,1484,7,2017-02-02 00:00:00,2017-03-03 00:00:00
2789,4009,7,2017-02-07 00:00:00,2017-03-14 00:00:00
4614,446,7,2017-02-04 00:00:00,2017-04-02 00:00:00
3476,3493,7,2017-01-13 00:00:00,2017-03-24 00:00:00
1837,2743,7,2017-02-02 00:00:00,2017-03-28 00:00:00
4671,4611,7,2017-02-02 00:00:00,2017-03-14 00:00:00
3913,2567,7,2017-01-26 00:00:00,2017-03-30 00:00:00
2869,3015,7,2017-01-10 00:00:00,2017-03-31 00:00:00
2335,2325,7,2017-01-09 00:00:00,2017-02-23 00:00:00
2281,2288,7,2017-01-09 00:00:00,2017-04-10 00:00:00
2759,4025,7,2017-02-07 00:00:00,2017-03-13 00:00:00
4009,1464,7,2017-02-07 00:00:00,2017-03-14 00:00:00
806,889,7,2017-01-02 00:00:00,2017-04-09 00:00:00
2959,4053,7,2017-02-07 00:00:00,2017-03-13 00:00:00
5800,5912,7,2017-03-10 00:00:00,2017-04-29 00:00:00
4309,4052,7,2017-01-31 00:00:00,2017-03-10 00:00:00
5448,5432,7,2017-02-17 00:00:00,2017-04-12 00:00:00
5478,5498,7,2017-02-17 00:00:00,2017-04-15 00:00:00
4632,4646,7,2017-02-02 00:00:00,2017-03-20 00:00:00
5421,5495,7,2017-02-17 00:00:00,2017-04-13 00:00:00
3015,3041,7,2017-01-10 00:00:00,2017-03-30 00:00:00
1013,324,7,2017-01-03 00:00:00,2017-02-28 00:00:00
4395,1371,7,2017-02-07 00:00:00,2017-03-13 00:00:00
1482,1314,7,2017-02-04 00:00:00,2017-03-10 00:00:00
1243,1298,7,2017-01-03 00:00:00,2017-02-11 00:00:00
355,362,7,2017-01-01 00:00:00,2017-02-26 00:00:00
255,299,7,2017-01-01 00:00:00,2017-02-03 00:00:00
4066,1464,7,2017-02-07 00:00:00,2017-03-14 00:00:00
4059,4316,7,2017-01-28 00:00:00,2017-03-10 00:00:00
764,704,7,2017-01-02 00:00:00,2017-02-19 00:00:00
762,704,7,2017-01-02 00:00:00,2017-02-19 00:00:00
5771,5706,7,2017-02-24 00:00:00,2017-04-25 00:00:00
5479,5458,7,2017-02-17 00:00:00,2017-04-05 00:00:00
2212,2273,7,2017-01-09 00:00:00,2017-02-26 00:00:00
2867,4316,7,2017-02-07 00:00:00,2017-03-13 00:00:00
2789,1482,7,2017-02-02 00:00:00,2017-03-03 00:00:00
791,709,7,2017-01-02 00:00:00,2017-02-26 00:00:00
1808,1884,7,2017-01-08 00:00:00,2017-03-13 00:00:00
2427,2437,7,2017-01-09 00:00:00,2017-02-23 00:00:00
4353,4316,7,2017-01-24 00:00:00,2017-03-10 00:00:00
746,1053,7,2017-01-02 00:00:00,2017-01-31 00:00:00
5490,5416,7,2017-02-17 00:00:00,2017-04-02 00:00:00
631,4082,7,2017-02-06 00:00:00,2017-04-12 00:00:00
4309,4388,7,2017-01-24 00:00:00,2017-03-10 00:00:00
4628,4609,7,2017-02-02 00:00:00,2017-03-13 00:00:00
5466,5412,7,2017-02-17 00:00:00,2017-04-05 00:00:00
4339,4316,7,2017-01-24 00:00:00,2017-03-03 00:00:00
7575,7550,7,2017-03-17 00:00:00,2017-04-29 00:00:00
1371,2941,7,2017-01-25 00:00:00,2017-03-03 00:00:00
2272,187,7,2017-02-13 00:00:00,2017-04-26 00:00:00
1918,1903,7,2017-01-08 00:00:00,2017-04-11 00:00:00
1371,4388,7,2017-02-07 00:00:00,2017-03-13 00:00:00
4630,4671,7,2017-02-02 00:00:00,2017-03-14 00:00:00
4614,4690,7,2017-02-02 00:00:00,2017-03-13 00:00:00
364,724,7,2017-01-03 00:00:00,2017-01-31 00:00:00
2295,2223,7,2017-01-09 00:00:00,2017-02-26 00:00:00
4395,4353,7,2017-01-24 00:00:00,2017-03-10 00:00:00
366,1056,7,2017-01-03 00:00:00,2017-01-29 00:00:00
979,993,7,2017-01-02 00:00:00,2017-03-19 00:00:00
758,724,7,2017-01-02 00:00:00,2017-04-12 00:00:00
755,773,7,2017-01-02 00:00:00,2017-04-05 00:00:00
3994,3967,7,2017-01-19 00:00:00,2017-03-31 00:00:00
3971,3967,7,2017-01-19 00:00:00,2017-03-31 00:00:00
1447,3173,7,2017-02-12 00:00:00,2017-04-14 00:00:00
299,248,7,2017-01-01 00:00:00,2017-02-28 00:00:00
5310,5333,7,2017-02-13 00:00:00,2017-04-10 00:00:00
4080,4017,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2969,915,7,2017-01-25 00:00:00,2017-03-10 00:00:00
3184,3149,7,2017-01-11 00:00:00,2017-02-14 00:00:00
2110,2160,7,2017-01-09 00:00:00,2017-04-13 00:00:00
4942,4674,7,2017-02-27 00:00:00,2017-04-25 00:00:00
58,3041,7,2017-01-22 00:00:00,2017-04-09 00:00:00
2959,4316,7,2017-02-07 00:00:00,2017-03-13 00:00:00
3578,3571,7,2017-01-15 00:00:00,2017-04-09 00:00:00
211,3104,7,2017-01-13 00:00:00,2017-02-11 00:00:00
797,704,7,2017-01-02 00:00:00,2017-02-19 00:00:00
2295,2279,7,2017-01-09 00:00:00,2017-02-26 00:00:00
4969,4607,7,2017-02-27 00:00:00,2017-04-25 00:00:00
274,255,7,2017-01-01 00:00:00,2017-02-03 00:00:00
4020,4046,7,2017-01-20 00:00:00,2017-03-21 00:00:00
274,293,7,2017-01-01 00:00:00,2017-02-03 00:00:00
2909,752,7,2017-01-10 00:00:00,2017-04-16 00:00:00
392,362,7,2017-01-01 00:00:00,2017-02-26 00:00:00
2912,2905,7,2017-01-10 00:00:00,2017-03-19 00:00:00
749,712,7,2017-01-02 00:00:00,2017-02-19 00:00:00
1398,1347,7,2017-01-03 00:00:00,2017-04-16 00:00:00
760,368,7,2017-01-03 00:00:00,2017-01-31 00:00:00
5798,5724,7,2017-02-24 00:00:00,2017-04-25 00:00:00
2511,1482,7,2017-02-02 00:00:00,2017-03-10 00:00:00
2407,2437,7,2017-01-09 00:00:00,2017-02-23 00:00:00
3385,631,7,2017-02-06 00:00:00,2017-04-12 00:00:00
606,274,7,2017-01-13 00:00:00,2017-02-27 00:00:00
4083,1666,7,2017-02-07 00:00:00,2017-03-14 00:00:00
746,1095,7,2017-01-02 00:00:00,2017-01-31 00:00:00
334,368,7,2017-01-01 00:00:00,2017-04-22 00:00:00
4066,2789,7,2017-02-07 00:00:00,2017-03-14 00:00:00
2792,2728,7,2017-01-10 00:00:00,2017-03-14 00:00:00
762,761,7,2017-01-02 00:00:00,2017-02-19 00:00:00
2759,1482,7,2017-02-02 00:00:00,2017-03-10 00:00:00
187,2492,7,2017-01-29 00:00:00,2017-04-21 00:00:00
2570,2554,7,2017-01-10 00:00:00,2017-02-28 00:00:00
4700,4674,7,2017-02-02 00:00:00,2017-03-13 00:00:00
1001,751,7,2017-01-02 00:00:00,2017-01-31 00:00:00
724,368,7,2017-01-03 00:00:00,2017-01-31 00:00:00
255,3162,7,2017-01-13 00:00:00,2017-02-12 00:00:00
1371,915,7,2017-01-25 00:00:00,2017-03-10 00:00:00
1001,701,7,2017-01-02 00:00:00,2017-01-31 00:00:00
650,215,7,2017-01-13 00:00:00,2017-03-09 00:00:00
4903,2509,7,2017-02-27 00:00:00,2017-03-20 00:00:00
2260,2264,7,2017-01-09 00:00:00,2017-04-10 00:00:00
2963,2273,7,2017-02-13 00:00:00,2017-04-28 00:00:00
4665,4611,7,2017-02-02 00:00:00,2017-03-14 00:00:00
5076,5048,7,2017-02-12 00:00:00,2017-04-23 00:00:00
248,215,7,2017-01-01 00:00:00,2017-02-03 00:00:00
4395,1484,7,2017-02-07 00:00:00,2017-03-13 00:00:00
727,721,7,2017-01-02 00:00:00,2017-02-22 00:00:00
5788,5724,7,2017-02-24 00:00:00,2017-04-25 00:00:00
2223,2273,7,2017-01-09 00:00:00,2017-02-26 00:00:00
211,255,7,2017-01-01 00:00:00,2017-02-10 00:00:00
4066,4059,7,2017-01-20 00:00:00,2017-03-03 00:00:00
2467,2458,7,2017-01-09 00:00:00,2017-02-23 00:00:00
3967,2645,7,2017-02-10 00:00:00,2017-04-16 00:00:00
